typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20240701","2024","7","202407","417","KGZ","Kyrgyzstan","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1","false","0","false",,"11704","11704","0","false","true",
"C","M","20240701","2024","7","202407","428","LVA","Latvia","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","17610.452","true","0","false","14165237.077",,"14165237.077","4","false","true",
"C","M","20240701","2024","7","202407","428","LVA","Latvia","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","9767.038","true","0","false",,"5147807.336","5147807.336","4","false","true",
"C","M","20240701","2024","7","202407","440","LTU","Lithuania","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","42427.945","true","0","false","21176812",,"21176812","4","false","true",
"C","M","20240701","2024","7","202407","440","LTU","Lithuania","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","30411.227","false","0","false",,"2629758","2629758","0","false","true",
"C","M","20240701","2024","7","202407","442","LUX","Luxembourg","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","10774.397","false","0","false","1215129.744","1188252.872","1215129.744","0","false","true",
"C","M","20240701","2024","7","202407","442","LUX","Luxembourg","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","804.307","false","0","false",,"294077.919","294077.919","0","false","true",
"C","M","20240701","2024","7","202407","446","MAC","China, Macao SAR","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","28638.14","true","0","false","42129445.363",,"42129445.363","4","false","true",
"C","M","20240701","2024","7","202407","446","MAC","China, Macao SAR","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","5","false","0","false",,"239781.62","239781.62","0","false","true",
"C","M","20240701","2024","7","202407","458","MYS","Malaysia","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","14134928.422","true","0","false","4974429196.78",,"4974429196.78","4","false","true",
"C","M","20240701","2024","7","202407","458","MYS","Malaysia","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false",,"false","0","false",,"6024984193.135","6024984193.135","2","false","true",
"C","M","20240701","2024","7","202407","470","MLT","Malta","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","40118","false","0","false","57889240.681",,"57889240.681","0","false","true",
"C","M","20240701","2024","7","202407","470","MLT","Malta","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","17958","false","0","false",,"64810195.03","64810195.03","0","false","true",
"C","M","20240701","2024","7","202407","480","MUS","Mauritius","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","120","false","0","false","5345.533","4997.912","5345.533","0","false","true",
"C","M","20240701","2024","7","202407","484","MEX","Mexico","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false",,"false","0","false",,"2310851884","2310851884","2","false","true",
"C","M","20240701","2024","7","202407","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"343315066","343315066","0","false","true",
"C","M","20240701","2024","7","202407","498","MDA","Rep. of Moldova","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2278.089","true","0","false","655789",,"655789","4","false","true",
"C","M","20240701","2024","7","202407","498","MDA","Rep. of Moldova","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","133.686","true","0","false",,"193063","193063","4","false","true",
"C","M","20240701","2024","7","202407","499","MNE","Montenegro","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","237.92","false","0","false","82564.828",,"82564.828","0","false","true",
"C","M","20240701","2024","7","202407","516","NAM","Namibia","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","898.135","false","0","false","90928.918","82906.696","90928.918","0","false","true",
"C","M","20240701","2024","7","202407","516","NAM","Namibia","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","11","false","5","u","11","false","144.18","false","0","false","881.138","881.138","881.138","0","false","true",
"C","M","20240701","2024","7","202407","528","NLD","Netherlands","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","330840.005","true","0","false","459424351.656",,"459424351.656","4","false","true",
"C","M","20240701","2024","7","202407","528","NLD","Netherlands","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","197825.912","true","0","false",,"257823945.07","257823945.07","4","false","true",
"C","M","20240701","2024","7","202407","554","NZL","New Zealand","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","3872402.523","3834710.312","3872402.523","0","false","true",
"C","M","20240701","2024","7","202407","554","NZL","New Zealand","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"484275.068","484275.068","0","false","true",
"C","M","20240701","2024","7","202407","566","NGA","Nigeria","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","468082.284","true","0","false","2664155.171",,"2664155.171","4","false","true",
"C","M","20240701","2024","7","202407","566","NGA","Nigeria","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","13057","false","0","false",,"22618.714","22618.714","0","false","true",
"C","M","20240701","2024","7","202407","579","NOR","Norway","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","13906","false","0","false","13486705.363",,"13486705.363","0","false","true",
"C","M","20240701","2024","7","202407","579","NOR","Norway","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","8160","false","0","false",,"3274194.908","3274194.908","0","false","true",
"C","M","20240701","2024","7","202407","586","PAK","Pakistan","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","1549941.442",,"1549941.442","0","false","true",
"C","M","20240701","2024","7","202407","586","PAK","Pakistan","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","295","false","5","u","295","false",,"false","0","false",,"66534.564","66534.564","0","false","true",
"C","M","20240701","2024","7","202407","591","PAN","Panama","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","6602","false","6602","false","437112",,"437112","0","false","true",
"C","M","20240701","2024","7","202407","591","PAN","Panama","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1","false","1","false",,"112","112","0","false","true",
"C","M","20240701","2024","7","202407","600","PRY","Paraguay","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","3453.806","true","0","false",,"966657.1","966657.1","4","false","true",
"C","M","20240701","2024","7","202407","600","PRY","Paraguay","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","16.5","false","0","false",,"9729.54","9729.54","0","false","true",
"C","M","20240701","2024","7","202407","604","PER","Peru","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","35310.715","false","0","false","2940445.978","2893453.487","2940445.978","0","false","true",
"C","M","20240701","2024","7","202407","604","PER","Peru","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","35","false","5","u","35","false","170.564","false","0","false",,"53067.87","53067.87","0","false","true",
"C","M","20240701","2024","7","202407","608","PHL","Philippines","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","1113732.66","false","1226331887","1171520385","1226331887","0","false","true",
"C","M","20240701","2024","7","202407","608","PHL","Philippines","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","1054227.86","false",,"1835142558","1835142558","0","false","true",
"C","M","20240701","2024","7","202407","616","POL","Poland","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","325484.021","true","0","false","263568083",,"263568083","4","false","true",
"C","M","20240701","2024","7","202407","616","POL","Poland","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","193050.322","true","0","false",,"31435432","31435432","4","false","true",
"C","M","20240701","2024","7","202407","620","PRT","Portugal","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","225020.777","true","0","false","189586031.559",,"189586031.559","4","false","true",
"C","M","20240701","2024","7","202407","620","PRT","Portugal","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","265973.701","true","0","false",,"60469436.088","60469436.088","4","false","true",
"C","M","20240701","2024","7","202407","642","ROU","Romania","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","793625.958","true","0","false","171951963.3","165021078.24","171951963.3","4","false","true",
"C","M","20240701","2024","7","202407","642","ROU","Romania","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"11533904.78","11533904.78","0","false","true",
"C","M","20240701","2024","7","202407","682","SAU","Saudi Arabia","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","681237.755","true","0","false","14691892.699",,"14691892.699","4","false","true",
"C","M","20240701","2024","7","202407","682","SAU","Saudi Arabia","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","19423","false","0","false",,"828562.646","828562.646","0","false","true",
"C","M","20240701","2024","7","202407","688","SRB","Serbia","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","13639.89","true","0","false","12987249","12877494","12987249","4","false","true",
"C","M","20240701","2024","7","202407","688","SRB","Serbia","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","27251.738","true","0","false",,"11474852","11474852","4","false","true",
"C","M","20240701","2024","7","202407","699","IND","India","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false",,"false","0","false","2304912022.984",,"2304912022.984","2","false","true",
"C","M","20240701","2024","7","202407","699","IND","India","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false",,"false","0","false",,"12144687.674","12144687.674","2","false","true",
"C","M","20240701","2024","7","202407","703","SVK","Slovakia","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","785786.059","true","0","false","55066591.518","54095478.585","55066591.518","4","false","true",
"C","M","20240701","2024","7","202407","703","SVK","Slovakia","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","62755.111","true","0","false",,"17380289.953","17380289.953","4","false","true",
"C","M","20240701","2024","7","202407","705","SVN","Slovenia","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","14792.275","false","0","false","7128794.31",,"7128794.31","0","false","true",
"C","M","20240701","2024","7","202407","705","SVN","Slovenia","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","4315.037","false","0","false",,"4367188.333","4367188.333","0","false","true",
"C","M","20240701","2024","7","202407","710","ZAF","South Africa","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","8430.554","true","0","false",,"13453049.191","13453049.191","4","false","true",
"C","M","20240701","2024","7","202407","710","ZAF","South Africa","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"2045494.912","2045494.912","0","false","true",
"C","M","20240701","2024","7","202407","716","ZWE","Zimbabwe","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2251.363","true","0","false","109909.909",,"109909.909","4","false","true",
"C","M","20240701","2024","7","202407","724","ESP","Spain","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","693318.647","true","0","false","111403505.715",,"111403505.715","4","false","true",
"C","M","20240701","2024","7","202407","724","ESP","Spain","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"34217172.457","34217172.457","0","false","true",
"C","M","20240701","2024","7","202407","752","SWE","Sweden","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","55732915.698",,"55732915.698","0","false","true",
"C","M","20240701","2024","7","202407","752","SWE","Sweden","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"21408858.321","21408858.321","0","false","true",
"C","M","20240701","2024","7","202407","757","CHE","Switzerland","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","48515.565","true","0","false","64560523.462",,"64560523.462","4","false","true",
"C","M","20240701","2024","7","202407","757","CHE","Switzerland","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","38875.294","true","0","false",,"85121036.056","85121036.056","4","false","true",
"C","M","20240701","2024","7","202407","764","THA","Thailand","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","917029.654","true","0","false","2323218796.455",,"2323218796.455","6","false","true",
"C","M","20240701","2024","7","202407","764","THA","Thailand","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","615609.008","true","0","false",,"690485913.157","690485913.157","6","false","true",
"C","M","20240701","2024","7","202407","768","TGO","Togo","M","Import","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","823","false","0","false","26153.11",,"26153.11","0","false","true",
"C","M","20240701","2024","7","202407","780","TTO","Trinidad and Tobago","M","Import","0","W00","World","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1837.805","true","0","false","174260.213",,"174260.213","4","false","true",
"C","M","20240701","2024","7","202407","780","TTO","Trinidad and Tobago","X","Export","0","W00","World","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","16","false","5","u","16","false","44","false","0","false",,"9451.604","9451.604","0","false","true",
"C","M","20240701","2024","7","202407","792","TUR","Türkiye","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","109816","false","0","false","71774918","68138657.51","71774918","0","false","true",
"C","M","20240701","2024","7","202407","792","TUR","Türkiye","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","22845","false","0","false",,"2450331","2450331","0","false","true",
"C","M","20240701","2024","7","202407","804","UKR","Ukraine","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","25331.26","false","0","false","22967406.18",,"22967406.18","0","false","true",
"C","M","20240701","2024","7","202407","804","UKR","Ukraine","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","13787.785","false","0","false",,"4785239.48","4785239.48","0","false","true",
"C","M","20240701","2024","7","202407","807","MKD","North Macedonia","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","11295.081","true","0","false","10065515.671",,"10065515.671","4","false","true",
"C","M","20240701","2024","7","202407","807","MKD","North Macedonia","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","42.167","true","0","false",,"95466.736","95466.736","4","false","true",
"C","M","20240701","2024","7","202407","818","EGY","Egypt","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","12726852.431",,"12726852.431","0","false","true",
"C","M","20240701","2024","7","202407","818","EGY","Egypt","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"397455.48","397455.48","0","false","true",
"C","M","20240701","2024","7","202407","826","GBR","United Kingdom","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","257339.507","true","0","false","176574905.434",,"176574905.434","4","false","true",
"C","M","20240701","2024","7","202407","826","GBR","United Kingdom","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","162563.208","true","0","false",,"89813690.375","89813690.375","4","false","true",
"C","M","20240701","2024","7","202407","842","USA","USA","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","3475251694","3458666997","3475251694","0","false","true",
"C","M","20240701","2024","7","202407","842","USA","USA","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"5611337123","5611337123","0","false","true",
"C","M","20240701","2024","7","202407","854","BFA","Burkina Faso","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","304","false","0","false","157612.254",,"157612.254","0","false","true",
"C","M","20240701","2024","7","202407","854","BFA","Burkina Faso","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","28","false","0","false",,"6427.3","6427.3","0","false","true",
"C","M","20240701","2024","7","202407","860","UZB","Uzbekistan","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","2167630",,"2167630","0","false","true",
"C","M","20240701","2024","7","202407","860","UZB","Uzbekistan","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false",,"false","0","false",,"33670","33670","2","false","true",
