typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20240401","2024","4","202404","100","BGR","Bulgaria","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","96763.474","true","0","false","38442516.046",,"38442516.046","4","false","true",
"C","M","20240401","2024","4","202404","100","BGR","Bulgaria","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","42479.003","true","0","false",,"56820257.405","56820257.405","4","false","true",
"C","M","20240401","2024","4","202404","104","MMR","Myanmar","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","27231.08",,"27231.08","0","false","true",
"C","M","20240401","2024","4","202404","124","CAN","Canada","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"143243028.745","143243028.745","0","false","true",
"C","M","20240401","2024","4","202404","124","CAN","Canada","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"52207922.692","52207922.692","0","false","true",
"C","M","20240401","2024","4","202404","132","CPV","Cabo Verde","M","Import","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","94","false","0","false","19753.813","18053.029","19753.813","0","false","true",
"C","M","20240401","2024","4","202404","152","CHL","Chile","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1905.62","true","0","false","2905407.777","2776000.658","2905407.777","4","false","true",
"C","M","20240401","2024","4","202404","152","CHL","Chile","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false",,"false","0","false",,"88584.171","88584.171","2","false","true",
"C","M","20240401","2024","4","202404","156","CHN","China","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","5314590.002","true","0","false","31339765264",,"31339765264","4","false","true",
"C","M","20240401","2024","4","202404","156","CHN","China","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","3462120.931","true","0","false",,"12873301553","12873301553","6","false","true",
"C","M","20240401","2024","4","202404","191","HRV","Croatia","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","7096.109","false","0","false","3121508",,"3121508","0","false","true",
"C","M","20240401","2024","4","202404","191","HRV","Croatia","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","411.618","true","0","false",,"380396","380396","4","false","true",
"C","M","20240401","2024","4","202404","196","CYP","Cyprus","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1377","false","0","false","135923.962",,"135923.962","0","false","true",
"C","M","20240401","2024","4","202404","196","CYP","Cyprus","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2","false","0","false",,"8604.738","8604.738","0","false","true",
"C","M","20240401","2024","4","202404","203","CZE","Czechia","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","308028374","291779956","308028374","0","false","true",
"C","M","20240401","2024","4","202404","203","CZE","Czechia","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","605960.449","true","0","false",,"96685515","96685515","4","false","true",
"C","M","20240401","2024","4","202404","208","DNK","Denmark","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","35518088.735",,"35518088.735","0","false","true",
"C","M","20240401","2024","4","202404","208","DNK","Denmark","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","188935.3","true","0","false",,"20511362.574","20511362.574","4","false","true",
"C","M","20240401","2024","4","202404","214","DOM","Dominican Rep.","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","119821.64","true","0","false","7433910.437","7196518.654","7433910.437","6","false","true",
"C","M","20240401","2024","4","202404","214","DOM","Dominican Rep.","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","5","u","25383","false","1807.934","false","0","false",,"214663.817","214663.817","0","false","true",
"C","M","20240401","2024","4","202404","218","ECU","Ecuador","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","5","u","7809837","false",,"false","0","false","3151281.58","3084491.72","3151281.58","0","false","true",
"C","M","20240401","2024","4","202404","222","SLV","El Salvador","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","6386.08","false","0","false","321626",,"321626","0","false","true",
"C","M","20240401","2024","4","202404","222","SLV","El Salvador","X","Export","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","149.48","false","0","false",,"5461.32","5461.32","0","false","true",
"C","M","20240401","2024","4","202404","233","EST","Estonia","M","Import","0","W00","World","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","131221.556","false","0","false","23061505.17",,"23061505.17","0","false","true",
